ID;Active (0/1);Name *;Parent category;Root category (0/1);Description;Meta title;Meta keywords;Meta description;URL rewritten;Image URL
11;1;Праздничная посуда и подарки;Home;0;Description;
12;1;Кухня;Home;0;Description;
13;1;Спальня;Home;0;Description;
14;1;Ванная;Home;0;Description;
15;1;Дом;Home;0;Description;
16;1;Детям;Home;0;Description;
17;1;Отдых;Home;0;Description;
18;1;Подарочные карты;Home;0;Description;
