ID;Active (0/1);Name *;Parent category;Root category (0/1);Description;Meta title;Meta keywords;Meta description;URL rewritten;Image URL
21;1;Праздничная посуда и подарки;HOMENAH;0;Description;
22;1;Кухня;HOMENAH;0;Description;
23;1;Спальня;HOMENAH;0;Description;
24;1;Ванная;HOMENAH;0;Description;
25;1;Дом;HOMENAH;0;Description;
26;1;Детям;HOMENAH;0;Description;
27;1;Отдых;HOMENAH;0;Description;
28;1;Подарочные карты;HOMENAH;0;Description;
